alias_address,alias_city,geocode,geometry,georeferencingString,type
Comune,Quarna Sopra,"Quarna Sopra, Verbano-Cusio-Ossola, Piemonte, 28898, Italia","{'type': 'Point', 'coordinates': [8.374771, 45.8713789]}","Quarna Sopra, Piemonte, Italia",POINT
Comune,Quarna Sotto,"Quarna Sotto, Verbano-Cusio-Ossola, Piemonte, 28896, Italia","{'type': 'Point', 'coordinates': [8.3647814, 45.868538]}","Quarna Sotto, Piemonte, Italia",POINT
Comune,Recetto,"Recetto, Novara, Piemonte, 28960, Italia","{'type': 'Point', 'coordinates': [8.435731, 45.460364]}","Recetto, Piemonte, Italia",POINT
Comune,Romagnano Sesia,"Romagnano Sesia, Novara, Piemonte, 28078, Italia","{'type': 'Point', 'coordinates': [8.388627, 45.631067]}","Romagnano Sesia, Piemonte, Italia",POINT
Comune,Romentino,"Romentino, Novara, Piemonte, 28068, Italia","{'type': 'Point', 'coordinates': [8.7207768, 45.4625532]}","Romentino, Piemonte, Italia",POINT
Comune,San Bernardino Verbano,"San Bernardino Verbano, Verbano-Cusio-Ossola, Piemonte, 28804, Italia","{'type': 'Point', 'coordinates': [8.456146143275316, 45.9952224]}","San Bernardino Verbano, Piemonte, Italia",POINT
Comune,San Maurizio d'Opaglio,"San Maurizio d'Opaglio, Novara, Piemonte, Italia","{'type': 'Point', 'coordinates': [8.3903949, 45.7734531]}","San Maurizio d'Opaglio, Piemonte, Italia",POINT
Comune,San Nazzaro Sesia,"San Nazzaro Sesia, Novara, Piemonte, Italia","{'type': 'Point', 'coordinates': [8.4240728, 45.438273]}","San Nazzaro Sesia, Piemonte, Italia",POINT
Comune,San Pietro Mosezzo,"San Pietro Mosezzo, Novara, Piemonte, Italia","{'type': 'Point', 'coordinates': [8.5441897, 45.4558807]}","San Pietro Mosezzo, Piemonte, Italia",POINT
Comune,Sillavengo,"Sillavengo, Novara, Piemonte, Italia","{'type': 'Point', 'coordinates': [8.44103, 45.520665]}","Sillavengo, Piemonte, Italia",POINT
Comune,Sizzano,"Sizzano, Novara, Piemonte, Italia","{'type': 'Point', 'coordinates': [8.437329, 45.577467]}","Sizzano, Piemonte, Italia",POINT
Comune,Soriso,"Soriso, Novara, Piemonte, Italia","{'type': 'Point', 'coordinates': [8.4097034, 45.7417373]}","Soriso, Piemonte, Italia",POINT
Comune,Sozzago,"Sozzago, Novara, Piemonte, Italia","{'type': 'Point', 'coordinates': [8.720338, 45.398565]}","Sozzago, Piemonte, Italia",POINT
Comune,Stresa,"Stresa, Verbano-Cusio-Ossola, Piemonte, 28838, Italia","{'type': 'Point', 'coordinates': [8.5316057, 45.8844665]}","Stresa, Piemonte, Italia",POINT
Comune,Suno,"Suno, Novara, Piemonte, 28019, Italia","{'type': 'Point', 'coordinates': [8.54283, 45.633369]}","Suno, Piemonte, Italia",POINT
Comune,Terdobbiate,"Terdobbiate, Novara, Piemonte, Italia","{'type': 'Point', 'coordinates': [8.695238, 45.376564]}","Terdobbiate, Piemonte, Italia",POINT
Comune,Tornaco,"Tornaco, Novara, Piemonte, 28070, Italia","{'type': 'Point', 'coordinates': [8.715939, 45.357564]}","Tornaco, Piemonte, Italia",POINT
Comune,Trarego Viggiona,"Trarego Viggiona, Verbano-Cusio-Ossola, Piemonte, 28826, Italia","{'type': 'Point', 'coordinates': [8.646127958038434, 46.038692100000006]}","Trarego Viggiona, Piemonte, Italia",POINT
Comune,Trecate,"Trecate, Novara, Piemonte, 28069, Italia","{'type': 'Point', 'coordinates': [8.735293, 45.4319653]}","Trecate, Piemonte, Italia",POINT
Comune,Valstrona,"Valstrona, Verbano-Cusio-Ossola, Piemonte, Italia","{'type': 'Point', 'coordinates': [8.3408398, 45.9073018]}","Valstrona, Piemonte, Italia",POINT
Comune,Vaprio d'Agogna,"Vaprio d'Agogna, Novara, Piemonte, Italia","{'type': 'Point', 'coordinates': [8.5534312, 45.6035134]}","Vaprio d'Agogna, Piemonte, Italia",POINT
Comune,Varallo Pombia,"Varallo Pombia, Novara, Piemonte, 20840, Italia","{'type': 'Point', 'coordinates': [8.6326925, 45.6659038]}","Varallo Pombia, Piemonte, Italia",POINT
Comune,Verbania,"Verbania, Verbano-Cusio-Ossola, Piemonte, Italia","{'type': 'Point', 'coordinates': [8.5516789, 45.9221715]}","Verbania, Piemonte, Italia",POINT
Comune,Veruno,"Veruno, Novara, Piemonte, 28013, Italia","{'type': 'Point', 'coordinates': [8.5307821, 45.6906946]}","Veruno, Piemonte, Italia",POINT
Comune,Vespolate,"Vespolate, Novara, Piemonte, Italia","{'type': 'Point', 'coordinates': [8.6689211, 45.3508708]}","Vespolate, Piemonte, Italia",POINT
Comune,Vicolungo,"Vicolungo, Novara, Piemonte, Italia","{'type': 'Point', 'coordinates': [8.462731, 45.477564]}","Vicolungo, Piemonte, Italia",POINT
Comune,Vignone,"Vignone, Verbano-Cusio-Ossola, Piemonte, 28819, Italia","{'type': 'Point', 'coordinates': [8.5666174, 45.9597733]}","Vignone, Piemonte, Italia",POINT
Comune,Villadossola,"Villadossola, Verbano-Cusio-Ossola, Piemonte, Italia","{'type': 'Point', 'coordinates': [8.2607168, 46.0666631]}","Villadossola, Piemonte, Italia",POINT
Comune,Vogogna,"Vogogna, Verbano-Cusio-Ossola, Piemonte, 28805, Italia","{'type': 'Point', 'coordinates': [8.293017, 46.008976]}","Vogogna, Piemonte, Italia",POINT
